,id,age,gender_female,gender_male,race_asian,race_black,race_mexican_american,race_other,race_other_hispanic,race_white
11350,120613.0,80.0,1,0,0,0,0,0,0,1
11351,120614.0,23.0,0,1,0,0,0,0,0,1
11352,120615.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
11353,120616.0,60.0,0,1,0,1,0,0,0,0
11354,120617.0,34.0,0,1,0,0,0,0,1,0
11355,120618.0,62.0,1,0,0,0,1,0,0,0
11356,120619.0,7.0,1,0,0,0,1,0,0,0
11357,120620.0,16.0,0,1,1,0,0,0,0,0
11358,120621.0,6.0,0,1,0,0,0,0,1,0
11359,120622.0,9.0,1,0,0,0,1,0,0,0
11360,120623.0,32.0,0,1,1,0,0,0,0,0
11361,120624.0,38.0,1,0,1,0,0,0,0,0
11362,120625.0,47.0,0,1,0,0,0,0,0,1
11363,120626.0,9.0,0,1,0,1,0,0,0,0
11364,120627.0,80.0,1,0,0,0,0,0,0,1
11365,120628.0,1.0,0,1,0,0,1,0,0,0
11366,120629.0,27.0,1,0,0,0,0,0,1,0
11367,120630.0,10.0,1,0,0,0,0,0,0,1
11368,120631.0,48.0,1,0,0,0,0,0,0,1
11369,120632.0,14.0,0,1,0,1,0,0,0,0
11370,120633.0,41.0,0,1,0,1,0,0,0,0
11371,120634.0,79.0,1,0,1,0,0,0,0,0
11372,120635.0,34.0,1,0,0,1,0,0,0,0
11373,120636.0,53.0,0,1,1,0,0,0,0,0
11374,120637.0,4.0,0,1,0,1,0,0,0,0
11375,120638.0,13.0,1,0,0,0,0,0,0,1
11376,120639.0,4.0,1,0,0,0,0,0,1,0
11377,120640.0,67.0,1,0,0,0,0,0,1,0
11378,120641.0,41.0,0,1,1,0,0,0,0,0
11379,120642.0,20.0,0,1,0,0,1,0,0,0
11380,120643.0,4.0,0,1,0,0,1,0,0,0
11381,120644.0,7.0,1,0,0,1,0,0,0,0
11382,120645.0,47.0,0,1,0,1,0,0,0,0
11383,120646.0,2.0,1,0,0,0,0,0,0,1
11384,120647.0,80.0,1,0,0,0,0,0,0,1
11385,120648.0,40.0,0,1,0,0,1,0,0,0
11386,120649.0,14.0,0,1,0,1,0,0,0,0
11387,120650.0,54.0,1,0,0,0,1,0,0,0
11388,120651.0,68.0,1,0,0,1,0,0,0,0
11389,120652.0,60.0,1,0,0,1,0,0,0,0
11390,120653.0,78.0,0,1,0,0,1,0,0,0
11391,120654.0,20.0,0,1,0,0,0,0,1,0
11392,120655.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
11393,120656.0,80.0,0,1,0,0,0,1,0,0
11394,120657.0,12.0,0,1,0,1,0,0,0,0
11395,120658.0,65.0,1,0,0,0,0,0,0,1
11396,120659.0,24.0,1,0,0,0,0,0,1,0
11397,120660.0,15.0,0,1,1,0,0,0,0,0
11398,120661.0,20.0,1,0,0,0,0,0,0,1
11399,120662.0,46.0,0,1,0,0,1,0,0,0
11400,120663.0,19.0,0,1,0,0,1,0,0,0
11401,120664.0,6.0,0,1,0,0,0,0,0,1
11402,120665.0,6.0,0,1,1,0,0,0,0,0
11403,120666.0,49.0,0,1,0,1,0,0,0,0
11404,120667.0,68.0,1,0,0,0,0,0,0,1
11405,120668.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
11406,120669.0,7.0,1,0,0,0,0,0,1,0
11407,120670.0,2.0,0,1,0,0,0,0,1,0
11408,120671.0,57.0,1,0,0,1,0,0,0,0
11409,120672.0,7.0,1,0,0,1,0,0,0,0
11410,120673.0,11.0,1,0,0,0,1,0,0,0
11411,120674.0,11.0,1,0,0,0,0,1,0,0
11412,120675.0,45.0,1,0,0,1,0,0,0,0
11413,120676.0,45.0,1,0,0,0,0,0,0,1
11414,120677.0,21.0,0,1,0,0,1,0,0,0
11415,120678.0,29.0,0,1,1,0,0,0,0,0
11416,120679.0,6.0,0,1,0,0,0,0,0,1
11417,120680.0,7.0,0,1,0,0,1,0,0,0
11418,120681.0,39.0,0,1,0,0,0,0,0,1
11419,120682.0,2.0,1,0,0,1,0,0,0,0
11420,120683.0,71.0,0,1,0,0,0,0,0,1
11421,120684.0,26.0,1,0,0,0,0,0,0,1
11422,120685.0,38.0,0,1,0,0,0,0,0,1
11423,120686.0,1.0,0,1,0,1,0,0,0,0
11424,120687.0,36.0,1,0,0,1,0,0,0,0
11425,120688.0,54.0,0,1,0,1,0,0,0,0
11426,120689.0,7.0,1,0,0,0,0,0,0,1
11427,120690.0,2.0,1,0,0,1,0,0,0,0
11428,120691.0,80.0,1,0,0,0,0,0,0,1
11429,120692.0,55.0,0,1,0,0,0,0,0,1
11430,120693.0,2.0,1,0,0,0,0,0,0,1
11431,120694.0,54.0,0,1,1,0,0,0,0,0
11432,120695.0,15.0,0,1,0,0,0,0,0,1
11433,120696.0,39.0,1,0,0,1,0,0,0,0
11434,120697.0,5.0,0,1,0,0,0,0,0,1
11435,120698.0,35.0,0,1,0,0,0,0,0,1
11436,120699.0,71.0,1,0,0,0,0,0,1,0
11437,120700.0,58.0,0,1,0,1,0,0,0,0
11438,120701.0,3.0,0,1,0,0,0,0,1,0
11439,120702.0,36.0,1,0,0,0,1,0,0,0
11440,120703.0,2.0,1,0,0,0,1,0,0,0
11441,120704.0,53.0,0,1,1,0,0,0,0,0
11442,120705.0,12.0,1,0,0,0,0,0,0,1
11443,120706.0,5.397605346934028e-79,0,1,0,0,0,0,1,0
11444,120707.0,5.397605346934028e-79,1,0,0,0,1,0,0,0
11445,120708.0,55.0,0,1,0,1,0,0,0,0
11446,120709.0,55.0,0,1,0,1,0,0,0,0
11447,120710.0,53.0,0,1,0,1,0,0,0,0
11448,120711.0,32.0,0,1,0,0,1,0,0,0
11449,120712.0,45.0,0,1,0,1,0,0,0,0
11450,120713.0,9.0,0,1,0,1,0,0,0,0
11451,120714.0,80.0,0,1,0,0,0,0,0,1
11452,120715.0,5.0,1,0,0,1,0,0,0,0
11453,120716.0,15.0,1,0,1,0,0,0,0,0
11454,120717.0,36.0,1,0,0,1,0,0,0,0
11455,120718.0,80.0,0,1,0,0,0,0,0,1
11456,120719.0,77.0,0,1,0,0,0,0,0,1
11457,120720.0,42.0,0,1,0,0,0,0,0,1
11458,120721.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
11459,120722.0,5.0,0,1,0,0,0,1,0,0
11460,120723.0,38.0,1,0,0,0,0,0,0,1
11461,120724.0,9.0,0,1,0,1,0,0,0,0
11462,120725.0,5.397605346934028e-79,1,0,0,0,1,0,0,0
11463,120726.0,13.0,1,0,0,0,0,0,0,1
11464,120727.0,29.0,1,0,0,0,0,0,0,1
11465,120728.0,5.0,1,0,0,1,0,0,0,0
11466,120729.0,9.0,0,1,0,1,0,0,0,0
11467,120730.0,19.0,0,1,0,0,0,0,0,1
11468,120731.0,36.0,1,0,0,0,0,0,1,0
11469,120732.0,5.0,1,0,0,0,0,1,0,0
11470,120733.0,74.0,1,0,0,1,0,0,0,0
11471,120734.0,62.0,1,0,0,0,0,0,1,0
11472,120735.0,1.0,1,0,0,0,0,0,0,1
11473,120736.0,16.0,0,1,0,1,0,0,0,0
11474,120737.0,20.0,1,0,0,0,0,0,1,0
11475,120738.0,61.0,0,1,1,0,0,0,0,0
11476,120739.0,63.0,1,0,0,1,0,0,0,0
11477,120740.0,13.0,0,1,0,0,0,0,0,1
11478,120741.0,2.0,0,1,0,0,1,0,0,0
11479,120742.0,65.0,1,0,0,1,0,0,0,0
11480,120743.0,66.0,1,0,0,0,0,0,0,1
11481,120744.0,10.0,1,0,0,0,0,0,0,1
11482,120745.0,32.0,0,1,1,0,0,0,0,0
11483,120746.0,34.0,0,1,0,1,0,0,0,0
11484,120747.0,80.0,0,1,0,1,0,0,0,0
11485,120748.0,40.0,0,1,0,1,0,0,0,0
11486,120749.0,31.0,0,1,0,0,0,1,0,0
11487,120750.0,10.0,0,1,0,0,0,0,0,1
11488,120751.0,19.0,1,0,0,0,0,0,0,1
11489,120752.0,64.0,0,1,0,0,0,1,0,0
11490,120753.0,3.0,1,0,0,0,0,0,0,1
11491,120754.0,63.0,0,1,0,0,0,0,0,1
11492,120755.0,12.0,1,0,1,0,0,0,0,0
11493,120756.0,67.0,1,0,0,1,0,0,0,0
11494,120757.0,19.0,1,0,0,0,0,0,0,1
11495,120758.0,12.0,0,1,0,0,0,0,0,1
11496,120759.0,9.0,1,0,0,0,0,0,0,1
11497,120760.0,6.0,0,1,0,0,0,1,0,0
11498,120761.0,70.0,0,1,1,0,0,0,0,0
11499,120762.0,74.0,1,0,0,0,0,1,0,0
11500,120763.0,15.0,1,0,1,0,0,0,0,0
11501,120764.0,3.0,0,1,0,1,0,0,0,0
11502,120765.0,8.0,0,1,0,0,0,0,0,1
11503,120766.0,12.0,1,0,0,1,0,0,0,0
11504,120767.0,6.0,1,0,0,0,0,0,0,1
11505,120768.0,8.0,0,1,0,1,0,0,0,0
11506,120769.0,47.0,1,0,1,0,0,0,0,0
11507,120770.0,54.0,0,1,0,0,0,0,0,1
11508,120771.0,15.0,1,0,1,0,0,0,0,0
11509,120772.0,10.0,1,0,0,1,0,0,0,0
11510,120773.0,80.0,1,0,0,0,0,0,0,1
11511,120774.0,22.0,1,0,0,1,0,0,0,0
11512,120775.0,10.0,0,1,0,0,0,0,0,1
11513,120776.0,14.0,0,1,0,0,0,1,0,0
11514,120777.0,11.0,0,1,0,0,0,0,0,1
11515,120778.0,30.0,1,0,0,1,0,0,0,0
11516,120779.0,56.0,0,1,0,0,0,0,0,1
11517,120780.0,40.0,1,0,0,0,0,0,1,0
11518,120781.0,24.0,1,0,0,0,0,0,0,1
11519,120782.0,21.0,0,1,0,0,1,0,0,0
11520,120783.0,1.0,0,1,0,1,0,0,0,0
11521,120784.0,49.0,1,0,0,0,0,0,1,0
11522,120785.0,7.0,0,1,0,1,0,0,0,0
11523,120786.0,13.0,0,1,1,0,0,0,0,0
11524,120787.0,8.0,0,1,0,0,1,0,0,0
11525,120788.0,54.0,1,0,1,0,0,0,0,0
11526,120789.0,6.0,1,0,0,0,0,1,0,0
11527,120790.0,56.0,1,0,0,1,0,0,0,0
11528,120791.0,64.0,1,0,0,1,0,0,0,0
11529,120792.0,47.0,0,1,0,1,0,0,0,0
11530,120793.0,70.0,1,0,0,1,0,0,0,0
11531,120794.0,51.0,0,1,0,1,0,0,0,0
11532,120795.0,8.0,1,0,0,0,0,1,0,0
11533,120796.0,79.0,1,0,0,0,1,0,0,0
11534,120797.0,71.0,0,1,0,1,0,0,0,0
11535,120798.0,60.0,0,1,0,0,0,0,1,0
11536,120799.0,66.0,0,1,0,0,0,0,0,1
11537,120800.0,7.0,1,0,0,0,0,0,1,0
11538,120801.0,5.397605346934028e-79,0,1,0,0,0,1,0,0
11539,120802.0,23.0,0,1,0,0,0,0,0,1
11540,120803.0,49.0,1,0,1,0,0,0,0,0
11541,120804.0,40.0,1,0,0,0,1,0,0,0
11542,120805.0,13.0,1,0,1,0,0,0,0,0
11543,120806.0,8.0,0,1,0,0,0,0,0,1
11544,120807.0,9.0,1,0,1,0,0,0,0,0
11545,120808.0,11.0,1,0,0,0,0,0,0,1
11546,120809.0,8.0,1,0,0,0,0,0,0,1
11547,120810.0,20.0,1,0,0,0,0,0,0,1
11548,120811.0,14.0,1,0,0,0,0,0,0,1
11549,120812.0,9.0,0,1,0,0,0,0,0,1
11550,120813.0,5.397605346934028e-79,0,1,0,0,0,0,1,0
11551,120814.0,25.0,0,1,0,0,1,0,0,0
11552,120815.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
11553,120816.0,4.0,0,1,0,0,0,0,0,1
11554,120817.0,59.0,0,1,0,0,0,0,1,0
11555,120818.0,8.0,0,1,1,0,0,0,0,0
11556,120819.0,31.0,1,0,0,0,0,0,0,1
11557,120820.0,13.0,1,0,0,0,0,0,0,1
11558,120821.0,80.0,1,0,0,0,0,0,0,1
11559,120822.0,10.0,1,0,0,0,1,0,0,0
11560,120823.0,58.0,0,1,0,1,0,0,0,0
11561,120824.0,80.0,1,0,0,0,0,0,0,1
11562,120825.0,56.0,1,0,0,1,0,0,0,0
11563,120826.0,52.0,1,0,0,0,0,0,0,1
11564,120827.0,29.0,0,1,0,1,0,0,0,0
11565,120828.0,75.0,1,0,0,0,0,0,0,1
11566,120829.0,53.0,1,0,0,0,0,0,0,1
11567,120830.0,74.0,0,1,1,0,0,0,0,0
11568,120831.0,60.0,0,1,0,0,0,0,0,1
11569,120832.0,60.0,0,1,0,1,0,0,0,0
11570,120833.0,80.0,1,0,0,0,0,0,0,1
11571,120834.0,80.0,0,1,0,0,0,0,1,0
11572,120835.0,10.0,1,0,0,0,0,0,0,1
11573,120836.0,72.0,0,1,0,0,0,0,0,1
11574,120837.0,38.0,1,0,0,0,1,0,0,0
11575,120838.0,80.0,1,0,0,0,1,0,0,0
11576,120839.0,56.0,0,1,0,0,0,0,0,1
11577,120840.0,41.0,0,1,0,0,0,0,0,1
11578,120841.0,55.0,0,1,0,0,1,0,0,0
11579,120842.0,30.0,1,0,0,0,0,0,0,1
11580,120843.0,61.0,0,1,1,0,0,0,0,0
11581,120844.0,7.0,1,0,0,0,0,0,0,1
11582,120845.0,5.0,1,0,0,0,1,0,0,0
11583,120846.0,42.0,0,1,0,1,0,0,0,0
11584,120847.0,76.0,0,1,0,1,0,0,0,0
11585,120848.0,32.0,1,0,0,0,0,0,0,1
11586,120849.0,26.0,0,1,0,0,0,0,0,1
11587,120850.0,10.0,0,1,0,0,0,1,0,0
11588,120851.0,56.0,1,0,0,1,0,0,0,0
11589,120852.0,13.0,1,0,0,0,0,0,0,1
11590,120853.0,13.0,0,1,1,0,0,0,0,0
11591,120854.0,2.0,1,0,0,0,0,0,0,1
11592,120855.0,31.0,0,1,0,1,0,0,0,0
11593,120856.0,4.0,1,0,0,0,0,0,0,1
11594,120857.0,70.0,0,1,0,0,0,0,0,1
11595,120858.0,15.0,1,0,0,0,1,0,0,0
11596,120859.0,65.0,1,0,0,0,0,0,0,1
11597,120860.0,61.0,0,1,0,0,1,0,0,0
11598,120861.0,74.0,1,0,0,0,0,0,0,1
11599,120862.0,66.0,0,1,0,1,0,0,0,0
11600,120863.0,54.0,0,1,0,0,0,1,0,0
11601,120864.0,22.0,0,1,0,1,0,0,0,0
11602,120865.0,2.0,0,1,0,0,0,0,0,1
11603,120866.0,17.0,1,0,0,0,0,0,0,1
11604,120867.0,6.0,0,1,0,0,1,0,0,0
11605,120868.0,70.0,1,0,0,0,0,0,0,1
11606,120869.0,58.0,0,1,0,0,0,0,0,1
11607,120870.0,66.0,1,0,0,0,0,0,0,1
11608,120871.0,14.0,0,1,0,0,0,0,0,1
11609,120872.0,12.0,0,1,0,1,0,0,0,0
11610,120873.0,75.0,1,0,0,0,0,0,0,1
11611,120874.0,32.0,1,0,0,0,1,0,0,0
11612,120875.0,41.0,1,0,0,0,1,0,0,0
11613,120876.0,24.0,0,1,0,0,0,0,0,1
11614,120877.0,12.0,1,0,0,0,0,0,0,1
11615,120878.0,35.0,0,1,0,1,0,0,0,0
11616,120879.0,61.0,1,0,0,1,0,0,0,0
11617,120880.0,18.0,1,0,0,0,0,0,1,0
11618,120881.0,41.0,0,1,1,0,0,0,0,0
11619,120882.0,24.0,0,1,0,0,1,0,0,0
11620,120883.0,32.0,1,0,1,0,0,0,0,0
11621,120884.0,80.0,1,0,0,0,0,0,0,1
11622,120885.0,69.0,0,1,0,0,0,0,1,0
11623,120886.0,70.0,0,1,0,0,0,0,0,1
11624,120887.0,53.0,1,0,1,0,0,0,0,0
11625,120888.0,62.0,1,0,0,0,0,0,1,0
11626,120889.0,39.0,1,0,0,0,0,0,1,0
11627,120890.0,51.0,1,0,0,0,0,0,1,0
11628,120891.0,6.0,1,0,0,0,0,0,0,1
11629,120892.0,3.0,0,1,0,0,1,0,0,0
11630,120893.0,8.0,0,1,0,0,0,0,0,1
11631,120894.0,22.0,1,0,0,0,0,1,0,0
11632,120895.0,14.0,1,0,0,0,0,0,1,0
11633,120896.0,5.0,0,1,0,0,0,0,0,1
11634,120897.0,44.0,1,0,1,0,0,0,0,0
11635,120898.0,60.0,0,1,0,1,0,0,0,0
11636,120899.0,60.0,1,0,1,0,0,0,0,0
11637,120900.0,11.0,1,0,0,0,0,0,0,1
11638,120901.0,43.0,1,0,0,0,0,0,0,1
11639,120902.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
11640,120903.0,5.397605346934028e-79,1,0,0,1,0,0,0,0
11641,120904.0,63.0,0,1,0,0,0,0,0,1
11642,120905.0,64.0,1,0,0,1,0,0,0,0
11643,120906.0,3.0,0,1,0,0,0,0,0,1
11644,120907.0,1.0,0,1,0,0,0,0,0,1
11645,120908.0,22.0,1,0,0,0,1,0,0,0
11646,120909.0,67.0,1,0,1,0,0,0,0,0
11647,120910.0,59.0,1,0,0,0,0,1,0,0
11648,120911.0,41.0,0,1,0,0,0,0,0,1
11649,120912.0,66.0,0,1,0,0,1,0,0,0
11650,120913.0,2.0,0,1,0,0,0,1,0,0
11651,120914.0,1.0,0,1,0,1,0,0,0,0
11652,120915.0,11.0,1,0,0,1,0,0,0,0
11653,120916.0,57.0,1,0,0,1,0,0,0,0
11654,120917.0,80.0,0,1,0,0,0,0,0,1
11655,120918.0,3.0,1,0,0,1,0,0,0,0
11656,120919.0,1.0,0,1,0,1,0,0,0,0
11657,120920.0,30.0,1,0,0,1,0,0,0,0
11658,120921.0,22.0,1,0,0,0,0,0,0,1
11659,120922.0,46.0,0,1,0,1,0,0,0,0
11660,120923.0,1.0,1,0,0,0,0,0,0,1
11661,120924.0,50.0,0,1,0,0,1,0,0,0
11662,120925.0,28.0,0,1,0,1,0,0,0,0
11663,120926.0,80.0,1,0,0,0,0,0,0,1
11664,120927.0,55.0,1,0,0,1,0,0,0,0
11665,120928.0,23.0,0,1,0,0,1,0,0,0
11666,120929.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
11667,120930.0,62.0,1,0,0,1,0,0,0,0
11668,120931.0,80.0,1,0,1,0,0,0,0,0
11669,120932.0,3.0,0,1,1,0,0,0,0,0
11670,120933.0,68.0,0,1,0,0,0,0,1,0
11671,120934.0,59.0,1,0,0,0,0,1,0,0
11672,120935.0,14.0,0,1,0,1,0,0,0,0
11673,120936.0,61.0,0,1,0,0,0,0,0,1
11674,120937.0,23.0,0,1,1,0,0,0,0,0
11675,120938.0,6.0,0,1,0,0,0,0,0,1
11676,120939.0,63.0,0,1,0,0,1,0,0,0
11677,120940.0,17.0,0,1,0,0,1,0,0,0
11678,120941.0,67.0,1,0,0,0,0,0,1,0
11679,120942.0,1.0,1,0,0,1,0,0,0,0
11680,120943.0,68.0,0,1,0,0,0,0,0,1
11681,120944.0,57.0,0,1,0,1,0,0,0,0
11682,120945.0,25.0,0,1,0,1,0,0,0,0
11683,120946.0,62.0,1,0,0,1,0,0,0,0
11684,120947.0,13.0,1,0,0,0,0,0,1,0
11685,120948.0,33.0,0,1,0,0,0,0,0,1
11686,120949.0,11.0,1,0,0,0,1,0,0,0
11687,120950.0,34.0,0,1,0,0,1,0,0,0
11688,120951.0,17.0,1,0,0,1,0,0,0,0
11689,120952.0,10.0,0,1,1,0,0,0,0,0
11690,120953.0,61.0,0,1,0,0,0,0,0,1
11691,120954.0,5.0,1,0,0,0,1,0,0,0
11692,120955.0,13.0,0,1,0,0,0,0,0,1
11693,120956.0,19.0,0,1,0,0,1,0,0,0
11694,120957.0,11.0,1,0,0,0,0,0,0,1
11695,120958.0,16.0,0,1,0,0,0,0,0,1
11696,120959.0,69.0,0,1,0,0,1,0,0,0
11697,120960.0,61.0,1,0,0,1,0,0,0,0
11698,120961.0,1.0,0,1,0,0,1,0,0,0
11699,120962.0,58.0,0,1,0,1,0,0,0,0
11700,120963.0,14.0,0,1,0,1,0,0,0,0
11701,120964.0,71.0,0,1,0,0,0,0,0,1
11702,120965.0,55.0,1,0,0,0,0,0,0,1
11703,120966.0,5.0,0,1,0,1,0,0,0,0
11704,120967.0,57.0,0,1,0,0,0,0,0,1
11705,120968.0,70.0,0,1,0,0,0,0,0,1
11706,120969.0,46.0,0,1,0,0,0,1,0,0
11707,120970.0,7.0,0,1,0,0,0,1,0,0
11708,120971.0,41.0,1,0,1,0,0,0,0,0
11709,120972.0,31.0,0,1,0,0,0,0,0,1
11710,120973.0,63.0,0,1,0,0,0,0,0,1
11711,120974.0,24.0,0,1,0,1,0,0,0,0
11712,120975.0,17.0,1,0,0,0,0,0,0,1
11713,120976.0,16.0,0,1,0,0,0,0,0,1
11714,120977.0,5.397605346934028e-79,0,1,0,0,1,0,0,0
11715,120978.0,53.0,1,0,0,0,1,0,0,0
11716,120979.0,62.0,1,0,0,0,0,0,1,0
11717,120980.0,14.0,1,0,0,0,1,0,0,0
11718,120981.0,68.0,1,0,0,0,0,0,0,1
11719,120982.0,29.0,0,1,0,0,1,0,0,0
11720,120983.0,60.0,1,0,0,0,0,0,1,0
11721,120984.0,39.0,1,0,0,0,0,0,0,1
11722,120985.0,44.0,1,0,0,1,0,0,0,0
11723,120986.0,13.0,1,0,0,0,0,0,0,1
11724,120987.0,50.0,1,0,0,1,0,0,0,0
11725,120988.0,5.397605346934028e-79,0,1,0,1,0,0,0,0
11726,120989.0,46.0,0,1,0,0,1,0,0,0
11727,120990.0,18.0,1,0,0,0,0,1,0,0
11728,120991.0,27.0,0,1,0,1,0,0,0,0
11729,120992.0,69.0,1,0,0,0,0,0,1,0
11730,120993.0,4.0,1,0,0,0,0,0,0,1
11731,120994.0,55.0,1,0,0,0,1,0,0,0
11732,120995.0,19.0,1,0,0,0,0,0,0,1
11733,120996.0,15.0,0,1,0,0,1,0,0,0
11734,120997.0,9.0,0,1,0,0,0,0,0,1
11735,120998.0,11.0,0,1,0,0,0,0,0,1
11736,120999.0,64.0,0,1,0,1,0,0,0,0
11737,121000.0,46.0,0,1,0,0,0,0,1,0
11738,121001.0,64.0,1,0,0,1,0,0,0,0
11739,121002.0,64.0,0,1,0,0,0,0,0,1
11740,121003.0,5.397605346934028e-79,1,0,0,1,0,0,0,0
11741,121004.0,14.0,1,0,0,0,1,0,0,0
11742,121005.0,66.0,0,1,0,0,0,0,0,1
11743,121006.0,74.0,1,0,1,0,0,0,0,0
11744,121007.0,2.0,1,0,0,1,0,0,0,0
11745,121008.0,46.0,1,0,0,0,0,0,0,1
11746,121009.0,27.0,1,0,0,0,0,0,0,1
11747,121010.0,5.397605346934028e-79,1,0,0,0,0,0,0,1
11748,121011.0,23.0,0,1,1,0,0,0,0,0
11749,121012.0,22.0,1,0,0,0,0,0,1,0
11750,121013.0,5.397605346934028e-79,0,1,0,0,0,0,1,0
11751,121014.0,15.0,0,1,0,1,0,0,0,0
11752,121015.0,29.0,0,1,0,0,1,0,0,0
11753,121016.0,8.0,0,1,0,1,0,0,0,0
11754,121017.0,7.0,0,1,0,0,0,1,0,0
11755,121018.0,2.0,1,0,0,0,0,0,1,0
11756,121019.0,12.0,1,0,0,1,0,0,0,0
11757,121020.0,55.0,0,1,1,0,0,0,0,0
11758,121021.0,3.0,1,0,0,1,0,0,0,0
11759,121022.0,39.0,1,0,0,0,0,0,0,1
11760,121023.0,60.0,0,1,0,1,0,0,0,0
11761,121024.0,12.0,0,1,0,0,0,0,0,1
11762,121025.0,1.0,0,1,0,1,0,0,0,0
11763,121026.0,27.0,0,1,0,0,0,0,0,1
11764,121027.0,20.0,1,0,0,0,1,0,0,0
11765,121028.0,11.0,1,0,0,1,0,0,0,0
11766,121029.0,76.0,0,1,0,1,0,0,0,0
11767,121030.0,29.0,1,0,0,0,1,0,0,0
11768,121031.0,1.0,0,1,0,1,0,0,0,0
11769,121032.0,23.0,1,0,0,0,0,0,1,0
11770,121033.0,19.0,1,0,0,1,0,0,0,0
11771,121034.0,80.0,0,1,0,0,1,0,0,0
11772,121035.0,14.0,0,1,0,0,0,1,0,0
11773,121036.0,1.0,0,1,0,0,0,1,0,0
11774,121037.0,46.0,1,0,0,0,0,0,0,1
11775,121038.0,53.0,0,1,0,0,1,0,0,0
11776,121039.0,51.0,1,0,0,0,0,0,0,1
11777,121040.0,5.397605346934028e-79,0,1,0,0,0,0,0,1
11778,121041.0,42.0,0,1,0,0,0,1,0,0
11779,121042.0,50.0,1,0,0,1,0,0,0,0
11780,121043.0,26.0,0,1,0,0,1,0,0,0
11781,121044.0,6.0,1,0,0,1,0,0,0,0
11782,121045.0,27.0,0,1,0,1,0,0,0,0
11783,121046.0,7.0,1,0,0,1,0,0,0,0
11784,121047.0,75.0,0,1,0,1,0,0,0,0
11785,121048.0,47.0,1,0,0,1,0,0,0,0
11786,121049.0,57.0,0,1,0,0,0,0,0,1
11787,121050.0,11.0,0,1,0,0,0,0,0,1
11788,121051.0,8.0,1,0,0,0,0,0,0,1
11789,121052.0,24.0,1,0,0,0,0,0,1,0
11790,121053.0,65.0,1,0,0,1,0,0,0,0
11791,121054.0,15.0,0,1,0,0,0,1,0,0
11792,121055.0,2.0,1,0,0,0,0,0,0,1
11793,121056.0,8.0,1,0,0,0,1,0,0,0
11794,121057.0,25.0,0,1,0,1,0,0,0,0
11795,121058.0,51.0,0,1,0,0,0,0,1,0
11796,121059.0,29.0,0,1,0,0,0,0,0,1
11797,121060.0,31.0,0,1,0,1,0,0,0,0
11798,121061.0,62.0,0,1,0,1,0,0,0,0
11799,121062.0,5.0,0,1,0,1,0,0,0,0
11800,121063.0,42.0,1,0,0,0,0,0,1,0
11801,121064.0,59.0,0,1,0,0,0,0,0,1
11802,121065.0,74.0,1,0,0,0,0,0,1,0
11803,121066.0,7.0,0,1,0,0,0,0,0,1
11804,121067.0,60.0,0,1,0,0,0,0,1,0
11805,121068.0,54.0,1,0,0,0,0,0,0,1
11806,121069.0,31.0,0,1,0,1,0,0,0,0
11807,121070.0,43.0,1,0,1,0,0,0,0,0
11808,121071.0,21.0,1,0,0,0,0,0,1,0
11809,121072.0,80.0,0,1,0,0,0,0,0,1
11810,121073.0,71.0,0,1,0,0,0,0,0,1
11811,121074.0,35.0,0,1,0,0,0,0,1,0
11812,121075.0,9.0,0,1,0,1,0,0,0,0
11813,121076.0,18.0,1,0,0,0,1,0,0,0
11814,121077.0,30.0,0,1,0,0,0,0,1,0
11815,121078.0,64.0,0,1,0,1,0,0,0,0
11816,121079.0,3.0,0,1,1,0,0,0,0,0
11817,121080.0,32.0,0,1,0,0,0,0,1,0
11818,121081.0,51.0,1,0,1,0,0,0,0,0
11819,121082.0,48.0,1,0,0,0,0,0,0,1
11820,121083.0,24.0,0,1,0,0,0,1,0,0
11821,121084.0,53.0,0,1,0,0,0,0,0,1
11822,121085.0,6.0,1,0,0,0,0,0,1,0
11823,121086.0,7.0,1,0,1,0,0,0,0,0
11824,121087.0,10.0,0,1,0,0,0,1,0,0
11825,121088.0,31.0,1,0,0,0,0,0,0,1
11826,121089.0,72.0,1,0,0,0,0,0,0,1
11827,121090.0,17.0,1,0,0,0,0,1,0,0
11828,121091.0,18.0,1,0,0,0,0,0,0,1
11829,121092.0,40.0,1,0,0,1,0,0,0,0
11830,121093.0,5.0,0,1,0,0,0,0,1,0
11831,121094.0,42.0,0,1,0,0,0,0,0,1
11832,121095.0,67.0,1,0,0,1,0,0,0,0
11833,121096.0,5.0,0,1,0,0,0,0,0,1
11834,121097.0,5.397605346934028e-79,0,1,0,0,0,0,1,0
11835,121098.0,56.0,0,1,0,0,0,0,1,0
11836,121099.0,80.0,0,1,0,0,0,0,0,1
11837,121100.0,9.0,1,0,0,0,1,0,0,0
11838,121101.0,33.0,0,1,0,0,1,0,0,0
11839,121102.0,45.0,0,1,0,0,0,1,0,0
11840,121103.0,1.0,0,1,0,0,0,0,0,1
11841,121104.0,66.0,1,0,0,1,0,0,0,0
11842,121105.0,54.0,0,1,1,0,0,0,0,0
